handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_c30d00ef-47fe-5d01-1db7-57d064a83410,Product,"Oxford vs Cambridge, Oxford Race Championship c. 1938","<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>18 x 13 cm&nbsp;/ 7.08 x 5.11 inches</p><p>&nbsp;</p><p>If you wish to have a custom made frame or to buy a full photographs wall feel free to <a href=""https://www.poykee.com/contact"" target=""_blank"">email us</a>.</p>",6def76_edc57fee2bc74ac484a318cbb00c4472~mv2.jpg;6def76_356ad1e008dc485bb60836513b6acad2~mv2.jpg,Beach;Sport;XX century;Photographs;20th century,,,50.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PHOTOGRAPHY CONTEXT,"<p>The Boat Race&nbsp;is an annual set of&nbsp;rowing&nbsp;races between the&nbsp;Cambridge University Boat Club&nbsp;and the&nbsp;Oxford University Boat Club, traditionally rowed between open-weight&nbsp;eights&nbsp;on the&nbsp;River Thames&nbsp;in&nbsp;London, England.</p>

<p>There are separate men's and women's races, as well as races for reserve crews. It is also known as the&nbsp;University Boat Race&nbsp;and the&nbsp;Oxford and Cambridge Boat Race. The men's race was first held in 1829 and has been held annually since 1856.The Championship Course has hosted the vast majority of the races. It covers a 4.2-mile (6.8 km) stretch of the Thames in West London, from Putney to Mortlake.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_5e8b884f-70b7-fca0-d60a-da9d5f07aa62,Product,French Athletics Championships c. 1938,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>18 x 13 cm&nbsp;/ 7.08 x 5.11 inches</p><p>&nbsp;</p><p>If you wish to have a custom made frame or to buy a full photographs wall feel free to <a href=""https://www.poykee.com/contact"" target=""_blank"">email us</a>.</p>",6def76_5d2c0a6797434815a00392fc552cd444~mv2.jpg;6def76_12b5e95faeda486f89a2c8775ee8eeca~mv2.jpg,Photographs;Sport;20th century;XX century,,,50.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_377e334d-8244-afe7-7733-d6fc515ef705,Product,Fashion Model with Night Dress Posing c. 1960,<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>13&nbsp;x 18&nbsp;cm&nbsp;/ 7.08 x 5.11 inches</p>,6def76_a55ae47453f84c3cb1d597be9cc2a104~mv2.jpg;6def76_dfdd5201fe5f4c4cb5225b49dcc4ac26~mv2.jpg;6def76_98dc603f17bd468c9e0b0081392b0732~mv2.jpg,Photographs;Fashion;20th century;XX century,,,104.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PHOTOGRAPHY CONTEXT,"<p>Fashion of the 1960s&nbsp;featured a number of diverse trends. It was a decade that broke many fashion traditions, mirroring social movements during the time. Around the middle of the decade, fashions arising from small pockets of young people in a few urban centers received large amounts of media publicity, and began to heavily influence both the&nbsp;haute couture&nbsp;of elite designers and the mass-market manufacturers.&nbsp;</p>

<p>In addition to tailored skirts, women wore&nbsp;stiletto heel&nbsp;shoes and suits with short boxy jackets, and oversized buttons. Simple, geometric dresses, known as shifts, were also in style. For evening wear, full-skirted evening gowns were worn; these often had low necklines and close-fitting waists. For casual wear,&nbsp;capri trousers&nbsp;were the fashion for women and girls.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p>Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_5adee58a-9dc1-c0a3-9b05-9233feb7cbac,Product,Fashion Model Vintage Photography 1960',<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>13&nbsp;x 18&nbsp;cm&nbsp;/ 7.08 x 5.11 inches</p>,6def76_21a6985305ee4472b3d4b69ed7bee718~mv2.jpg;6def76_d85a6da0f89b4cd4914d1048ba55ce0e~mv2.jpg;6def76_5183d08bb0ca48b28248af90438f81b8~mv2.jpg,Photographs;Sport;20th century;XX century,,,77.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PHOTOGRAPHY CONTEXT,"<p>Fashion of the 1960s&nbsp;featured a number of diverse trends. It was a decade that broke many fashion traditions, mirroring social movements during the time. Around the middle of the decade, fashions arising from small pockets of young people in a few urban centers received large amounts of media publicity, and began to heavily influence both the&nbsp;haute couture&nbsp;of elite designers and the mass-market manufacturers.&nbsp;</p>

<p>In addition to tailored skirts, women wore&nbsp;stiletto heel&nbsp;shoes and suits with short boxy jackets, and oversized buttons. Simple, geometric dresses, known as shifts, were also in style. For evening wear, full-skirted evening gowns were worn; these often had low necklines and close-fitting waists. For casual wear,&nbsp;capri trousers&nbsp;were the fashion for women and girls.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_1f92a5bb-be17-9008-ec3b-5caae4d34886,Product,Beach Time in Deauville in 1920,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>13&nbsp;x 18&nbsp;cm&nbsp;/ 7.08 x 5.11 inches</p><p>&nbsp;</p><p>If you wish to have a custom made frame or to buy a full photographs wall feel free to <a href=""https://www.poykee.com/contact"" target=""_blank"">email us</a>.</p>",6def76_9bf2740fc314480cbb2692397c9fc5ca~mv2.jpg;6def76_2c164f150a8b4d8a8aa6e2882d6aebdb~mv2.jpg;6def76_c600e4993281482cbdf4eb5b404d11a3~mv2.jpg,Photographs;Beach;20th century;XX century,,,77.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PHOTOGRAPHY CONTEXT,"<p>Deauville&nbsp;is a&nbsp;commune&nbsp;in the&nbsp;Calvados&nbsp;département in the&nbsp;Normandy&nbsp;region&nbsp;in northwestern France. Major attractions include its&nbsp;harbour,&nbsp;race course, marinas, conference centre, villas, Grand&nbsp;Casino, and sumptuous hotels.</p>

<p>Deauville is regarded as the ""queen of the Norman beaches"" and one of the most prestigious&nbsp;seaside resorts&nbsp;in all of France. As the closest seaside resort to Paris, the city and its region of the&nbsp;Côte Fleurie&nbsp;(Flowery Coast) has long been home to French&nbsp;high society's seaside houses and is often referred to as the&nbsp;Parisian riviera.</p>

<p>Since the 19th century, the town of Deauville has been a fashionable holiday resort for the international upper class. Deauville is also a desirable family resort for the wealthy.&nbsp;</p>

<p>In the 1920s and 1930s, doctors claimed that the sun, ""water and air were good for health and cured diseases, especially tuberculosis. This is when aeriums, preventoriums and sanatoriums appear,” explains Pascal Ory. The legitimization of the benefits of the sun by the hygienist discourse of health professionals notably marks the advent of heliotherapy.</p>

<p>Hence the expression ""to sunbathe"", in the literal sense. To this medical argument is also added an aesthetic argument, which Gabrielle Chanel and Jean Patou, icons of the avant-garde, will make trendy during their trips to Deauville, Biarritz or on the Côte d'Azur.</p>

<p>During this period, women from Western elites had their eyes fixed on the French Riviera. Tanned skin is becoming a new attribute of beauty and, above all, a chic mark of social superiority. In the process, bikinis arrived in 1937, at the same time as outdoor sports activities.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p>Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_18c326cb-861c-1e0a-b22d-a62e289bc49f,Product,Chamonix Henri Manuel Photography,<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>12&nbsp;x 17.5&nbsp;cm /&nbsp;/ 4.72 x 6.88 inches</p>,6def76_bfc6c208905046c28a343a6e46aa3c85~mv2.jpg,Photographs;Sport;20th century;XX century,,,50.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",ARTIST BIOGRAPHY,"<p>Henri MANUEL (1874-1947) was a French portrait&nbsp;photographer. Manuel quickly became renowned as a photographer of people from the worlds of&nbsp;politics,&nbsp;art&nbsp;and&nbsp;sports, as well as a photographer of art and&nbsp;architecture. Soon his portraits were used by&nbsp;news&nbsp;agencies, and in 1910 Manuel's studio began providing a commercial service to news agencies for photographs known as ""l’Agence universelle de reportage Henri Manuel"".</p>

<p>The studio became the largest photographic studio in Paris and a leading centre where young aspiring photographers such as&nbsp;Thérèse Bonney&nbsp;might go to work. In 1925, the brothers moved their business to 27 rue du&nbsp;Faubourg Montmartre, where they expanded their business into fashion photography for the likes of&nbsp;Chanel,&nbsp;Patou,&nbsp;Poiret&nbsp;and&nbsp;Lanvin. By 1941 the studio had produced over a million images, spread between fashion photographs, news agency photographs, personal portraits and other images.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_36c61de8-607b-35b7-f0be-7a4b22cb5957,Product,Ski Couple at the Mountain,"<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>15&nbsp;x 9.5&nbsp;cm /&nbsp;/ 5.90&nbsp;x 3.74&nbsp;inches</p><p>&nbsp;</p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">If you wish to have a custom made frame or to buy a full photographs wall feel free to </span><a href=""https://www.poykee.com/contact"" style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"" target=""_blank"">email us</a><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">.</span></p>",6def76_d265d221d58149aaa0b56fb1e95dd2f7~mv2.jpg;6def76_3c44a23c192542e288c8b2ca9925b2db~mv2.jpg,Landscapes;Sport;XX century;Photographs;20th century,,,41.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PHOTOGRAPHY CONTEXT,"<p>By the early 1920s, technology becomes a vehicle of progress and change, and instills hope in many after the devastations of World War I. For avant-garde (“ahead of the crowd”) artists, photography becomes incredibly appealing for its associations with technology, the everyday, and science—precisely the reasons it was denigrated a half-century earlier.</p>

<p>The camera’s technology of mechanical reproduction made it the fastest, most modern, and arguably, the most relevant form of visual representation in the post-WWI era. Photography, then, seemed to offer more than a new method of image-making—it offered the chance to change paradigms of vision and representation.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_0e28d12d-c451-f461-7c8e-cd4531733d49,Product,Lord Burghley Athletic Photograph c. 1928,<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>13&nbsp;x 11.5&nbsp;cm /&nbsp;/ 5.11 x 4.52 inches</p>,6def76_c092d81cf0674b7989436af9d8760c36~mv2.jpg,Photographs;Sport;20th century;XX century,,,41.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PHOTOGRAPHY CONTEXT,"<p>David George Brownlow Cecil, 6th Marquess of Exeter&nbsp;KCMG&nbsp;OLY&nbsp;(1905-1981), styled&nbsp;Lord Burghley&nbsp;before 1956 and also known as&nbsp;David Burghley, was an English&nbsp;athlete, sports official, peer, and&nbsp;Conservative Party&nbsp;politician. He won the&nbsp;gold medal&nbsp;in the 400 m hurdles at the&nbsp;1928 Summer Olympics.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_028f9751-2f7b-1934-3ad5-9486e60fa908,Product,Woman with Hat Photograph 1960',<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>24.5 x 12&nbsp;cm /&nbsp;9.64 x 4.72 inches</p>,6def76_e4302f0613ec4603aa03830b37997977~mv2.jpg,Photographs;Fashion;20th century;XX century,,,77.0,,true,PERCENT,0.0,InStock,,,Taille,DROP_DOWN,One size,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PHOTOGRAPHY CONTEXT,"<p>Fashion of the 1960s&nbsp;featured a number of diverse trends. It was a decade that broke many fashion traditions, mirroring social movements during the time. Around the middle of the decade, fashions arising from small pockets of young people in a few urban centers received large amounts of media publicity, and began to heavily influence both the&nbsp;haute couture&nbsp;of elite designers and the mass-market manufacturers.&nbsp;</p>

<p>In addition to tailored skirts, women wore&nbsp;stiletto heel&nbsp;shoes and suits with short boxy jackets, and oversized buttons. Simple, geometric dresses, known as shifts, were also in style. For evening wear, full-skirted evening gowns were worn; these often had low necklines and close-fitting waists. For casual wear,&nbsp;capri trousers&nbsp;were the fashion for women and girls.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_1657158f-87e6-c8b7-fe64-7d70926ddb80,Product,Pierre Balmain 1960 Photograph,<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>24 x 11 cm /&nbsp;9.44 x 4.33&nbsp;inches</p>,6def76_7f152bd0f8fc4273a56ad5f4679305f1~mv2.jpg,Photographs;Fashion;20th century;XX century,,,77.0,,true,PERCENT,0.0,InStock,,,Taille,DROP_DOWN,One size,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",PRINT CONTEXT,"<p>Fashion of the 1960s&nbsp;featured a number of diverse trends. It was a decade that broke many fashion traditions, mirroring social movements during the time. Around the middle of the decade, fashions arising from small pockets of young people in a few urban centers received large amounts of media publicity, and began to heavily influence both the&nbsp;haute couture&nbsp;of elite designers and the mass-market manufacturers.&nbsp;</p>

<p>In addition to tailored skirts, women wore&nbsp;stiletto heel&nbsp;shoes and suits with short boxy jackets, and oversized buttons. Simple, geometric dresses, known as shifts, were also in style. For evening wear, full-skirted evening gowns were worn; these often had low necklines and close-fitting waists. For casual wear,&nbsp;capri trousers&nbsp;were the fashion for women and girls.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,
product_8e78fafa-0adc-48c7-0a76-9b514e1615a5,Product,Fashion Design by Jacques Heim 1962,<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>24 x 18.5&nbsp;cm / 9.44 x 7.28 inches</p>,6def76_4af20e7852e14739ad0f1b49ac0f3986~mv2.jpg,Photographs;Fashion;20th century;XX century,,,77.0,,true,PERCENT,0.0,InStock,,,Taille,DROP_DOWN,One size,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p>Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
product_86e0d09c-2567-8921-0ebb-e000e94c5e89,Product,Karl Lagerfeld 1984 Vintage Photograph,<p>Vintage Silver Gelatin photograph</p><p>&nbsp;</p><p>29 x 21&nbsp;cm&nbsp;/ 11.41 x 8.26 inches</p>,6def76_e0eb8fa2120940ada3972e91994c2f55~mv2.jpg,Photographs;Fashion;20th century;XX century,,,77.0,,true,PERCENT,0.0,InStock,,,Taille,DROP_DOWN,One size,,,,,,,,,,,,,,,,IMPORTANT! WHEN BUYING PHOTOS FROM US:,"<p>- All the photographs are original vintage</p>

<p>- They are not reprints or digital prints produced by us.</p>

<p>- Most of the time, the photographs will have stamps, dates, and other publication details on their back.</p>

<p>- Since the photos are old photographs they may have scratches, lines, or other wears of time, which just underlines the authenticity and age of the photos.</p>

<p>- What you will buy from us has a true historical value and authenticity.</p>

<p>- All these old photos have a story to tell and come from reliable sources.</p>
",SHIPPING & PAYMENT,"<p>SHIPPING:</p>

<p>After your payment approval, the artwork will be delivered to you within 10 to 15 business days (on average).</p>

<p>We put the greatest attention on the packaging in order for it to get to you in the best conditions.</p>

<p>TAXES:</p>

<p>Please note that depending on your location you will have to pay VAT at checkout. The same that are in effect in your country.</p>

<p>PAYMENT:</p>

<p>We accept payment by Credit Cards, Paypal, BIT&nbsp;or Bank Transfer.</p>
",MAKE AN OFFER,"<p dir=""ltr"">Feel Free to PM use with any offer you have in mind for this item, <a href=""https://www.poykee.com/about-us"" target=""_blank"">here</a>!</p>

<p dir=""ltr"">Please send us the link or the name of item with the price offer and we will get back to you asap.</p>
",,,,,,,,,,,,,
